index,score,tone_id,tone_name,text,sentence_id
9,0.724236,analytical,Analytical,The Netherlands has a renewable energy subsidy regime known as the SDE+ (the “Renewable Energy Production Incentive Regime”).,9
10,0.515576,analytical,Analytical,"This regime has been replaced by the Stimulation of Sustainable Energy Transition (the “SDE++”) scheme which broadens the SDE+ regime to ensure that, in addition to renewable energy, other CO2 reduction technologies will also become eligible for subsidies.",10
11,0.891685,analytical,Analytical,The Government has indicated that it proposes to include clean hydrogen in the SDE++ scheme.,11
12,0.86177,analytical,Analytical,"However, following discussions with the European Commission in respect of compatibility of the SDE++ scheme with applicable State aid rules, the Dutch Minister for Economic Affairs and Climate Policy has had to reconsider the proposed framework to incentivise clean hydrogen by means of the SDE++ scheme.",12
13,0.741834,analytical,Analytical,"As of 2021, the Dutch Government will also be introducing a minimum carbon price for the production of electricity in order to provide a further incentive to reduce CO2 emissions resulting from electricity generation.",14
14,0.534736,analytical,Analytical,"The EN-H2 also highlights other support mechanisms that will promote the development of a hydrogen economy and which may be implemented in the future, including exemptions for hydrogen producers from grid use tariffs, subsidies for hydrogen producers for the “overcost” of producing hydrogen and guarantees of origin.",16
15,0.620279,analytical,Analytical,"However, the details of this regulatory framework have not yet been specified.",19
16,0.521828,analytical,Analytical,"Further funds from the European Union are expected to be received for clean hydrogen projects and will be used as a key lever to ensure a level playing field at the EU level, and the Roadmap contemplates that tax incentives will be approved to incentivise clean hydrogen.",22
17,0.638807,analytical,Analytical,"UK Though heavily anticipated, the UK does not yet have a formal hydrogen strategy but is working to develop sustainable business models to support a range of hydrogen production methods and drive investment through: >	Exploring the role hydrogen could play as part of a hydrogen chapter in the CCUS business models consultation.",23
18,0.802757,analytical,Analytical,">	Conducting extensive engagement on business model design, including through the launch of hydrogen expert groups.",24
19,0.569331,joy,Joy,"Alongside its work on potential business models, the UK Government is investing in clean hydrogen innovation through pilot projects.",25
20,0.615352,tentative,Tentative,"Making it safe, sustainable and transportable In previous chapters, we have considered the framework or business models that governments may implement in order to develop a clean hydrogen market and incentivise production at scale.",27
21,0.865353,analytical,Analytical,"Making it safe, sustainable and transportable In previous chapters, we have considered the framework or business models that governments may implement in order to develop a clean hydrogen market and incentivise production at scale.",27
22,0.550349,analytical,Analytical,"However, it is essential that, in tandem with the development of broad policies to incentivise the use cases, governments implement the regulatory changes which are needed to enable and realise these use cases.",28
23,0.83701,analytical,Analytical,"Perhaps reflecting its typical use cases to date, hydrogen has historically been regulated as a chemical – with a consequent focus on health and safety considerations – and not as a mainstream energy vector, To enable wider deployment, hydrogen’s role as an energy carrier needs to be recognised through appropriate regulation that facilitates not just pilot projects but also hydrogen’s transition to a “third way” energy carrier alongside electricity and gas.",29
24,0.5538,tentative,Tentative,This will require significant regulatory change in most jurisdictions.,30
25,0.724236,analytical,Analytical,This will require significant regulatory change in most jurisdictions.,30
26,0.574477,analytical,Analytical,In this chapter we will consider the extent to which the regulatory regimes in selected countries are ready for the hydrogen use cases identified in earlier chapters.,31
27,0.798791,tentative,Tentative,"While some existing legislative frameworks are likely to apply to the hydrogen industry, it is probable that further regulatory reform will be required to specifically target the needs of large-scale hydrogen production.",33
28,0.535726,analytical,Analytical,"While some existing legislative frameworks are likely to apply to the hydrogen industry, it is probable that further regulatory reform will be required to specifically target the needs of large-scale hydrogen production.",33
29,0.681087,analytical,Analytical,"These pieces of legislation principally relate to aspects addressing the safety, development and upscaling, environmental impacts and infrastructure needs (including transport and pipelines) of the hydrogen industry.",35
30,0.887232,analytical,Analytical,"A separate review would need to be undertaken to consider whether changes would be required to address hydrogen production, transport to market, use as fuel, use in gas networks, safety, project approvals, environmental protection and economic effects on industry.",36
31,0.588596,analytical,Analytical,"In order to achieve relative uniformity among jurisdictions, the various state and territory governments have committed to developing a nationally consistent approach to regulatory models applicable to the hydrogen industry.",38
32,0.866434,analytical,Analytical,"To this end, the Australian Government will drive the national regulatory reform by applying a “smart, consistent, light-touch” approach.",39
33,0.842108,analytical,Analytical,"Further, several state and territory governments have established cross-government agency working groups to develop competency in, and awareness of, hydrogen across government, including identifying and addressing regulatory gaps and providing advice on compliance with existing requirements.",40
34,0.512525,joy,Joy,Belgium The regulatory context in Belgium is layered given its federalist structure.,41
35,0.881306,analytical,Analytical,"The transport of gaseous products (including the construction and operation of pipelines) falls under federal competence, while the construction, production and/or operation of hydrogen facilities (ranging from building hydrogen refuelling stations to the production of green hydrogen) are a regional competence and requirements therefore differ between the three Belgian regions.",42
36,0.731735,analytical,Analytical,"As a consequence, different public authorities and government entities, regulators and regulated operators have a role to play, applying different rule sets.",43
37,0.519491,analytical,Analytical,"Following the European Directive 2014/94/EU, Belgium has set up a National Policy Framework “Alternative fuels infrastructure” in which the policies and ambitions of the different government levels are brought together.",45
38,0.788547,analytical,Analytical,"That said, progress towards a uniform and clear regulatory framework throughout Belgium relating to alternative fuels, including hydrogen, remains slow and complex.",46
39,0.579436,confident,Confident,"That said, progress towards a uniform and clear regulatory framework throughout Belgium relating to alternative fuels, including hydrogen, remains slow and complex.",46
40,0.548179,analytical,Analytical,The changes required to the regulated framework to further the hydrogen use case in Belgium can be summarised as follows: >	the development of additional legislation in relation to the use of natural gas pipelines for the transport (and possibly distribution) of hydrogen (H2 blending).,47
41,0.638188,analytical,Analytical,"This should include defining clear H2 blending limits and appropriate technical (ie measuring and detection), safety and quality requirements (as the case may be, in the form of a separate grid code for mixed networks); >	the development of a proper regulatory framework and role division for the development of dedicated hydrogen networks, taking into account EU law developments; >	the development of specific rules for the type or design approval of hydrogen fuel cells vessels for the use of hydrogen in the maritime and inland navigation sectors; and",48
0,0.781949,analytical,Analytical,>	the development of a tailored set of rules and guidance on health and safety in relation to hydrogen.,0
1,0.617627,analytical,Analytical,The European Union The EU Hydrogen Strategy acknowledges that regulatory reform will need to be implemented to encourage the development of a hydrogen market across the whole value chain.,1
2,0.69393,analytical,Analytical,"Currently, one of the main pieces of EU legislation relevant to clean hydrogen is the recast Renewable Energy Directive which requires Guarantees of Origin schemes (providing proof of “clean” production which can be traded separately from the physical commodity to which they relate) to be established by member states by 2021 for renewable gases, including green hydrogen.",2
3,0.902667,analytical,Analytical,"However, as acknowledged by the Hydrogen Strategy, common low-carbon thresholds or standards for the promotion of hydrogen production installation based on their greenhouse gas performance remain to be developed.",3
4,0.687768,analytical,Analytical,The Commission also notes that comprehensive terminology and EU-wide criteria for certification of green and blue hydrogen will be required.,4
5,0.662817,analytical,Analytical,"The private CertifHy scheme has sought to create a Guarantees of Origin scheme that is capable of running on an EU-wide basis, with a view to – as CertifHy itself puts it – avoiding “bottom-up developments of inconsistent national GO schemes that can hamper establishing an effective European market for Green and Low-carbon Hydrogen (as is currently the case for biomethane/biogas)”.",5
6,0.720189,tentative,Tentative,"The Hydrogen Strategy suggests that, for early phase projects, existing rules for closed distribution systems or direct lines may be relevant – in other words, some of the regulatory requirements on unbundling (which would restrict investors in hydrogen projects participating in multiple parts of the value chain) and third party access, could be disapplied to allow initial projects to be developed.",8
7,0.699729,analytical,Analytical,"The Hydrogen Strategy suggests that, for early phase projects, existing rules for closed distribution systems or direct lines may be relevant – in other words, some of the regulatory requirements on unbundling (which would restrict investors in hydrogen projects participating in multiple parts of the value chain) and third party access, could be disapplied to allow initial projects to be developed.",8
8,0.856606,analytical,Analytical,"However, the strategy does acknowledge that third party access rules will need to be developed in time to ensure hydrogen infrastructure is accessible on a non-discriminatory basis (though it does not explore whether or how developers can be incentivised to develop projects that design-in redundant capacity so as to avoid future inefficiencies from unnecessary duplication of infrastructure).",9
9,0.928054,analytical,Analytical,"This will therefore require some controls on the technical requirements and gas quality standards to ensure that different Member States do not accept different levels of blending, thereby hindering cross-border flows.",13
10,0.786991,tentative,Tentative,"However, there is currently little clarity on what this may entail.",15
11,0.653099,analytical,Analytical,"However, there is currently little clarity on what this may entail.",15
12,0.873506,analytical,Analytical,"This law provides that the French Government is empowered to take by ordinance, until 9 November 2020, any measure falling within the scope of this new law in order: >	to define the terminology of the different types of hydrogen according to the energy source used for its production; >	to allow the production, transport, storage and traceability of hydrogen; and >	to define a support framework applicable to hydrogen produced from renewable energy or by electrolysis of water using low carbon electricity.",17
13,0.608261,analytical,Analytical,"In addition, this new law provides for a system of guarantees of origin for hydrogen produced from renewable sources, the specifics of which are to be set out in an upcoming decree (for which no timeline has been provided yet).",18
14,0.716804,analytical,Analytical,"Hydrogen refuelling points qualify as classified facilities for the protection of the environment, which results in a specific regulatory treatment for these facilities.",19
15,0.551593,analytical,Analytical,"BnetzA has not yet come to a final conclusion on what regulatory measures will be required to adequately cover hydrogen and to ensure non-discriminatory behaviour in any future dedicated hydrogen networks but anticipates the following key measures: >	Hydrogen should be covered by a specific hydrogen law; >	there should be privileged network access for green and possibly blue hydrogen; >	BnetzA is considering the regulation of hydrogen network fees in order to prevent monopoly returns for network operators; >	BnetzA also briefly discusses a hydrogen-specific unbundling regime that would ensure the implementation of possible network access and network fee regulation; and >	there may need to be a separate hydrogen balancing system, or even multiple balancing systems to account for different hydrogen production methods.",22
16,0.724236,analytical,Analytical,"Italy Currently Italy has not adopted comprehensive and harmonised legislation regulating the production, transport and use of hydrogen.",23
17,0.528322,joy,Joy,"In essence, hydrogen is still considered from a regulatory perspective as an industrial gas.",24
18,0.646387,analytical,Analytical,"In essence, hydrogen is still considered from a regulatory perspective as an industrial gas.",24
19,0.527569,tentative,Tentative,"Injection of hydrogen into the gas grid is not generally permitted in Italy, though there is a specific pilot project currently underway to explore this possibility.",25
20,0.804495,analytical,Analytical,"Injection of hydrogen into the gas grid is not generally permitted in Italy, though there is a specific pilot project currently underway to explore this possibility.",25
21,0.830561,analytical,Analytical,"Until recently, hydrogen production and handling for transportation purposes was regulated primarily by the Ministerial Decree of 31 August 2006, which posed extremely stringent safety measures on any plants for the storage of hydrogen.",26
22,0.526131,joy,Joy,"These measures were relaxed somewhat by a Ministerial Decree of 23 October 2018, which lowered the significant barriers to hydrogen transportation infrastructure deployment raised by the earlier Decree.",27
23,0.653099,analytical,Analytical,"257/2016 which resulted in a significant simplification of the relevant authorisation procedures for refuelling stations and, ultimately, enabled vehicles using hydrogen fuel cells to be registered and sold into the Italian market.",29
24,0.585016,analytical,Analytical,Japan Liquefied or high-pressured hydrogen is regulated in a similar manner as LNG under the High Pressure Gas Safety Act and other regulations.,30
25,0.730335,analytical,Analytical,General health and safety regulations under the Industrial Safety and Health Act apply to the industrial use of hydrogen.,31
26,0.722911,analytical,Analytical,"The hydrogen policy agenda includes the following items that will be further considered in light of the development of the legal and regulatory framework: >	use of part of the existing Dutch gas grid can be used for the transport and distribution of hydrogen; >	a further examination of the regulation of the future hydrogen market, including the operation of a potential future transport network; >	a reliable system of Guarantees of Origin and certification; and >	further research and monitoring to better understand the scope and effective control of risks involved in hydrogen applications.",38
27,0.64237,analytical,Analytical,The Dutch Government considers it crucial that the relevant laws and regulations are to be implemented as soon as possible in order to be able to successfully kick start a hydrogen economy.,39
0,0.743104,analytical,Analytical,"Spain Hydrogen production is regulated as an industrial activity, and is not otherwise specifically regulated in Spain.",2
1,0.86005,analytical,Analytical,"Specific permits are required before building and operating facilities for the production, storage and transportation of manufactured fuel gases (ranging from sectorial licenses, to planning, environmental and other permitting requirements).",3
2,0.802462,analytical,Analytical,The Spanish Government has identified the need for regulatory changes to allow the expected development of clean hydrogen in the coming years.,4
3,0.545878,analytical,Analytical,"These changes are aimed at simplifying permitting processes and include changes in planning regulations, the creation of a system of guarantees of origin and instruments to allow the blending of hydrogen into the existing natural gas network.",5
4,0.87913,analytical,Analytical,This should therefore be considered in the planning and consenting process for any clean hydrogen project.,7
5,0.615352,tentative,Tentative,This should therefore be considered in the planning and consenting process for any clean hydrogen project.,7
6,0.552075,analytical,Analytical,Regulatory changes may be required to enable the blending of hydrogen into the existing natural gas network in the UK.,8
7,0.709321,tentative,Tentative,"It also seems likely that various contractual arrangements in the industry in relation to supply and billing will need to be amended, including potentially the charging methodologies that apply under the gas licences.",9
8,0.762356,analytical,Analytical,Injecting gas with a higher hydrogen composition into the gas-grid may require end-user gas equipment to be adapted or replaced.,10
9,0.822231,tentative,Tentative,Injecting gas with a higher hydrogen composition into the gas-grid may require end-user gas equipment to be adapted or replaced.,10
10,0.94715,analytical,Analytical,Conclusion: Hy-Stakes Will clean hydrogen’s moment endure?,11
11,0.504621,joy,Joy,There is clearly enormous global excitement around its potential.,12
12,0.506763,analytical,Analytical,Governments and industry alike are focussed on clean hydrogen’s unique potential to meet the world’s energy needs across a range of different use cases.,13
13,0.60774,analytical,Analytical,"As we have explored, for this potential to be fully realised, it requires: >	the ambition and capacity at government level to identify and pursue the supply sources and use cases that best meet their specific political objectives and are deliverable; >	the creation of clear and cohesive policies to incentivise the use cases and unlock both supply and demand, and which will enable the transition to a functioning liquid market on both a national and cross-border basis; >	unblocking the regulatory, infrastructure, safety and transportation challenges that come with the creation of a new energy vector; and >	international co-ordination and co-operation in relation to standards, certification and transportation.",14
14,0.669292,analytical,Analytical,"Meeting this challenge is no mean feat, particularly in the short timescales in which success or failure may be measured.",15
15,0.822231,tentative,Tentative,"Meeting this challenge is no mean feat, particularly in the short timescales in which success or failure may be measured.",15
16,0.743104,analytical,Analytical,But the rapid change brought about by renewable technologies in the electricity sector demonstrates it is feasible.,16
17,0.505228,joy,Joy,This precedent may not always light clean hydrogen’s every step towards a place at the centre of a truly integrated energy system.,17
18,0.509368,confident,Confident,"However, the track record of policy and industry led transformational change should provide confidence as to the ability of governments and industry to navigate the path.",18
19,0.589295,analytical,Analytical,"However, the track record of policy and industry led transformational change should provide confidence as to the ability of governments and industry to navigate the path.",18
